no;kategori_id ;nama;nama _item;stock;harga_beli;harga_jual;promo_price;brand;model;url_shopee;status;error_message;description;specification;image;semua_gambar
41;5;Hub USB-C Quinton 4 Port USB-A 3.0;Type C Hub Adapter 3.0 Quinton OTG Type C to USB A 4 Port Aluminium Laptop mobile ph one and Macbook;2;39998;27000;25000;Quinton;Type C Hub Adapter 3.0;https://shopee.co.id/Type-C-Hub-Adapter-3.0-Quinton-OTG-Type-C-to-USB-A-4-Port-Aluminium-Laptop-mobile-phone-and-Macbook-i.14109614.23151263384;completed;;"Type C Hub Adapter 3.0 Quinton OTG adalah solusi praktis untuk mengatasi keterbatasan port pada laptop, ponsel, atau Macbook Anda. Dengan desain aluminium yang elegan dan ringkas, hub ini memungkinkan Anda menghubungkan berbagai perangkat USB secara bersamaan tanpa ribet. Tingkatkan produktivitas Anda dengan satu alat yang andal dan stylish.

Produk ini mengubah satu port Type C menjadi empat port USB, terdiri dari satu port USB 3.0 untuk transfer data super cepat hingga 5Gbps dan tiga port USB 2.0 untuk koneksi perangkat lain seperti mouse, keyboard, atau flash drive. Desain aluminium tidak hanya memberikan kesan premium, tetapi juga membantu pendinginan agar perangkat tetap stabil saat digunakan dalam waktu lama. Kompatibel dengan berbagai perangkat, termasuk laptop, ponsel Android, dan Macbook, hub ini menjadi teman setia untuk pekerjaan atau hiburan Anda.

Manfaat utama dari hub ini adalah kemudahan dalam mengelola banyak perangkat sekaligus tanpa perlu repot mencabut dan memasang kabel. Cocok untuk profesional yang sering presentasi, mahasiswa yang butuh akses data cepat, atau pengguna yang ingin menghubungkan aksesoris seperti printer dan hard drive eksternal. Dengan ukuran kompak 10x17x1cm, mudah dibawa ke mana saja, sehingga Anda tetap produktif di kantor, kafe, atau perjalanan.";"Merek : Quinton
Model : Type C Hub Adapter 3.0
Jenis : Hub Adapter USB Type C
Tipe Konektor : Type C to USB A
Jumlah Port USB : 4 Port USB 3.0
Material : Aluminium
Kecepatan Transfer : Hingga 5 Gbps (USB 3.0)
Fitur : OTG (On-The-Go)

KOMPATIBILITAS

* Laptop dengan port USB Type C (termasuk MacBook)
* Smartphone dan tablet dengan port USB Type C (Android/iOS)
* Perangkat lain yang mendukung OTG

ISI PAKET

* 1 x Type C Hub Adapter 3.0 Quinton OTG Type C to USB A 4 Port Aluminium Laptop mobile phone and Macbook

KEUNGGULAN

* Port USB 3.0 dengan kecepatan transfer hingga 5Gbps, 10 kali lebih cepat dari USB 2.0
* Desain aluminium yang ringan, tahan lama, dan membantu pendinginan perangkat
* Kompatibel dengan laptop, ponsel, dan Macbook yang memiliki port Type C
* Empat port USB memungkinkan koneksi simultan untuk berbagai perangkat";img_dcb29ca6_1782359294_2.jpg;img_dcb29ca6_1782359294_2.jpg, img_8ab7e1ef_1782359294_0.jpg, img_2a5444a0_1782359294_3.jpg, img_789fc14e_1782359294_1.jpg, img_935bc964_1782359294_4.jpg, img_7713884d_1782359294_6.jpg, img_8558ce70_1782359294_5.jpg, img_f70d3fbf_1782359294_7.jpg, img_4eb54cc8_1782359294_8.jpg, img_de93419d_1782359294_9.jpg
42;10;Gamepad USB Ucom Single Getar;Ucom Gamepad joypad single getar USB tran sparan led biru Plug and play untuk pc dan la ptop;1;54999;70000;63000;Ucom;Gamepad Single Getar Transparan USB LED Biru;https://shopee.co.id/Ucom-Gamepad-joypad-single-getar-USB-transparan-led-biru-Plug-and-play-untuk-pc-dan-laptop-i.14109614.43203434588;completed;;"Tingkatkan pengalaman bermain game Anda dengan Ucom Gamepad Joypad Single Getar USB Transparan dengan LED Biru yang memukau. Dirancang khusus untuk para gamer PC dan laptop, gamepad ini menawarkan sensasi bermain yang lebih imersif dan responsif tanpa perlu repot dengan pengaturan rumit.

Gamepad ini hadir dengan desain transparan yang futuristik dan dilengkapi lampu LED biru yang mempercantik tampilan saat digunakan. Teknologi Plug and Play memastikan Anda bisa langsung menggunakannya hanya dengan mencolokkan kabel USB sepanjang 1,5 meter ke perangkat komputer atau laptop Anda. Fitur getar (vibration) memberikan umpan balik nyata pada setiap aksi dalam game, membuat setiap tembakan, tabrakan, atau ledakan terasa lebih hidup dan mendebarkan.

Cocok untuk berbagai genre game mulai dari action, petualangan, balapan, hingga fighting, gamepad ini memberikan kontrol yang presisi dan nyaman digenggam dalam waktu lama. Dengan tombol-tombol responsif dan desain ergonomis, Anda dapat bermain lebih lama tanpa merasa lelah. Ini adalah solusi sempurna bagi Anda yang ingin beralih dari keyboard ke joystick untuk pengalaman gaming yang lebih maksimal.";"Merek : Ucom
Jenis : Gamepad / Joypad
Koneksi : USB Wired
Fitur : Getar (Vibration), LED Biru Transparan
Sistem : Plug and Play

KOMPATIBILITAS (jika relevan)

PC (Windows 7/8/10/11)
Laptop (Windows 7/8/10/11)

ISI PAKET

* 1 x Ucom Gamepad joypad single getar USB transparan led biru Plug and play untuk pc dan laptop

KEUNGGULAN

Plug and Play : Tidak perlu instalasi driver tambahan, langsung colok dan mainkan di PC atau laptop.
Fitur Getar (Vibration) : Memberikan efek getaran realistis untuk meningkatkan sensasi bermain game.
Desain Transparan dengan LED Biru : Tampilan modern dan stylish yang menonjol saat digunakan.
Kabel USB 1,5 Meter : Fleksibel dan panjang, memudahkan Anda bermain dengan posisi yang nyaman.";img_8ab7e1ef_1782359325_0.jpg;img_8ab7e1ef_1782359325_0.jpg, img_5898a0bf_1782359325_1.jpg, img_745451b4_1782359325_4.jpg, img_ff99e0d2_1782359325_2.jpg, img_130d4a6d_1782359325_3.jpg, img_7713884d_1782359326_6.jpg, img_cdc0d652_1782359326_5.jpg, img_5eba94f2_1782359326_9.jpg, img_657892e1_1782359326_8.jpg
43;5;USB Wi-Fi Dongle Mini 802.11n;USB Wifi Dongle Mini 802.11n Wireless Mini A dapter For PC Laptop;2;39998;27000;25000;QUINTON;USB Wifi Dongle Mini 802.11n;https://shopee.co.id/USB-Wifi-Dongle-Mini-802.11n-Wireless-Mini-Adapter-For-PC-Laptop-i.14109614.23276663387;completed;;"Hilangkan kerumitan kabel dan nikmati koneksi internet nirkabel yang stabil dengan USB Wifi Dongle Mini 802.11n dari QUINTON. Perangkat kecil ini adalah solusi praktis untuk menambahkan kemampuan WiFi ke PC desktop atau laptop lawas Anda dengan cepat dan mudah. Dengan desain yang super ringkas, dongle ini siap menemani aktivitas digital Anda kapan saja.

USB Wifi Dongle QUINTON mengusung standar 802.11n yang mampu memberikan kecepatan transfer data hingga 150 Mbps. Cukup colokkan ke port USB 2.0, sistem akan langsung mendeteksi perangkat tanpa perlu ribet menginstal driver tambahan di sebagian besar sistem operasi Windows. Keunggulan utamanya terletak pada kemudahan plug-and-play, menjadikannya pilihan ideal bagi siapa saja yang ingin upgrade konektivitas tanpa biaya besar.

Produk ini sangat berguna untuk berbagai keperluan, mulai dari browsing, streaming video, hingga konferensi online. Baik Anda seorang pekerja yang membutuhkan koneksi cadangan, pelajar yang ingin menghubungkan PC ke hotspot, atau sekadar ingin memperbaiki sinyal WiFi desktop yang lemah, dongle ini adalah jawabannya. Ukurannya yang mini membuatnya tidak mengganggu port USB lain di sampingnya.";"Merek : QUINTON
Jenis : USB WiFi Dongle / Wireless Adapter
Standar Nirkabel : 802.11n
Frekuensi : 2.4 GHz
Kecepatan Maks : Hingga 150 Mbps (berdasarkan standar 802.11n)
Antarmuka : USB 2.0 / USB 3.0 (kompatibel dengan USB 1.1)
Fitur : Plug and Play, Mini / Ringkas

KOMPATIBILITAS (jika relevan)

Windows (XP / Vista / 7 / 8 / 10 / 11)
Linux (kernel yang mendukung)
Mac OS X
Laptop dan PC Desktop dengan port USB

ISI PAKET

* 1 x USB Wifi Dongle Mini 802.11n Wireless Mini Adapter For PC Laptop
* 1 x Panduan Pengguna (jika ada)

KEUNGGULAN

* Kecepatan nirkabel hingga 150 Mbps untuk aktivitas online yang lancar
* Desain mini dan portabel, mudah dibawa dan disimpan
* Kompatibel dengan berbagai sistem operasi Windows (2000/XP/Vista/7/8)
* Mendukung standar IEEE 802.11b/g/n untuk konektivitas luas";img_8ab7e1ef_1782359379_0.jpg;img_8ab7e1ef_1782359379_0.jpg, img_b2aa31c3_1782359379_3.jpg, img_10440fe3_1782359379_1.jpg, img_c17d4ed8_1782359379_4.jpg, img_5daa831f_1782359379_2.jpg, img_2d160b1d_1782359380_5.jpg, img_7713884d_1782359380_6.jpg, img_d6dae6b8_1782359380_7.jpg, img_287546ff_1782359380_8.jpg, img_34eea142_1782359380_9.jpg
44;7;Speaker Bluetooth Goojodoq AB4076;Goojodoq AB4076 Portable Speaker Stereo Mini HiFi Wireless Speaker;1;69900;85000;78000;Goojodoq;AB4076;https://shopee.co.id/Goojodoq-AB4076-Portable-Speaker-Stereo-Mini-HiFi-Wireless-Speaker-i.297771167.20282752193;completed;;"Dengarkan musik favorit Anda dengan kualitas suara HiFi yang jernih dan memukau, di mana pun Anda berada. Goojodoq AB4076 Portable Speaker Stereo Mini hadir sebagai solusi audio portabel yang praktis tanpa mengorbankan performa suara. Dengan desain ringkas dan koneksi nirkabel, speaker ini siap menjadi teman setia untuk menemani aktivitas harian Anda.

Dirancang untuk memberikan pengalaman audio yang imersif, Goojodoq AB4076 menghadirkan suara stereo yang kaya dan detail. Speaker mini ini sangat mudah digunakan, cukup hubungkan via Bluetooth ke smartphone, laptop, atau komputer Anda untuk menikmati alunan musik, podcast, atau panggilan telepon dengan bebas tanpa kabel yang mengganggu. Dimensinya yang kompak (7.8 x 7.8 x 6.3 cm) membuatnya mudah dibawa dalam tas, cocok untuk menemani perjalanan, piknik, atau bersantai di rumah.

Manfaatkan fleksibilitas speaker ini untuk berbagai aktivitas. Dengarkan musik saat bekerja di depan laptop, nikmati suara jernih saat menonton film, atau gunakan sebagai speaker handsfree untuk panggilan telepon. Dengan desain yang stylish dan fungsionalitas tinggi, Goojodoq AB4076 adalah pilihan tepat bagi Anda yang menginginkan speaker portabel dengan kualitas suara memuaskan.";"Merek : Goojodoq
Model : AB4076
Jenis : Portable Speaker Stereo Mini HiFi Wireless Speaker
Konektivitas : Bluetooth (asumsi umum untuk wireless speaker)

KOMPATIBILITAS (jika relevan)

Perangkat Bluetooth (smartphone, tablet, laptop, dll.)

ISI PAKET

* 1 x Goojodoq AB4076 Portable Speaker Stereo Mini HiFi Wireless Speaker
* 1 x Kabel USB (asumsi untuk pengisian daya)
* 1 x Panduan Pengguna (asumsi)

KEUNGGULAN

Suara Stereo HiFi : Kualitas audio jernih dan kaya untuk pengalaman mendengar yang maksimal.
Koneksi Nirkabel Bluetooth : Bebas kabel, mudah terhubung ke berbagai perangkat seperti handphone, laptop, dan komputer.
Desain Portabel Mini : Ukuran ringkas dan ringan, mudah dibawa ke mana saja.
Praktis & Serbaguna : Cocok untuk musik, podcast, panggilan telepon, dan menonton film.";img_8ab7e1ef_1782359413_0.jpg;img_8ab7e1ef_1782359413_0.jpg, img_87d3f8b9_1782359414_4.jpg, img_3828d0cb_1782359414_3.jpg, img_0edb198b_1782359414_1.jpg, img_ec866314_1782359414_2.jpg, img_0fd94052_1782359414_5.jpg, img_a662b66e_1782359414_6.jpg, img_70f43bf2_1782359414_7.jpg, img_2d3ba6cb_1782359415_9.jpg, img_184e6567_1782359415_8.jpg
45;7;Speaker Bluetooth Goojodoq AB4088 RGB;Goojodoq AB4088 Speaker Jam Bluetooth Portable Dan Wireless Bass Mini Stereo Original RGB Multifunction Alarm Clock Smart Speaker;2;112850;72000;65000;Goojodoq;AB4088;https://shopee.co.id/Goojodoq-AB4088-Speaker-Jam-Bluetooth-Portable-Dan-Wireless-Bass-Mini-Stereo-Original-RGB-Multifunction-Alarm-Clock-Smart-Speaker-i.297771167.27922407417;completed;;"Hadirkan pengalaman audio yang unik dan multifungsi dengan Goojodoq AB4088, speaker jam Bluetooth portable yang menggabungkan suara bass stereo jernih dengan desain jam alarm pintar. Produk original ini tidak hanya memanjakan telinga dengan kualitas suara mumpuni, tetapi juga menjadi aksesori meja kerja atau kamar tidur yang stylish dengan lampu RGB dinamis.

Dirancang untuk mobilitas tinggi, speaker wireless ini mendukung koneksi Bluetooth stabil sehingga Anda bebas memutar musik favorit dari ponsel. Keunggulan utamanya terletak pada fungsi multifungsi: selain sebagai speaker, ia berperan sebagai jam alarm dengan pengaturan waktu yang presisi. Fitur RGB lighting menambah suasana, baik untuk relaksasi maupun pesta kecil di rumah.

Dengan dimensi ringkas 30x30x10 cm, Goojodoq AB4088 mudah dibawa ke mana saja. Cocok untuk menemani aktivitas kerja, belajar, atau bersantai, speaker ini memberikan kemudahan mengatur jadwal harian melalui alarm, sambil tetap menikmati musik tanpa batas. Manfaatkan sebagai pusat hiburan mini yang praktis dan efisien.";"Merek : Goojodoq
Model : AB4088
Jenis : Speaker Jam Bluetooth Portable
Fitur Utama : Speaker Bluetooth, Jam Alarm, Lampu RGB, Multifungsi, Smart Speaker
Konektivitas : Bluetooth
Tipe Speaker : Portable & Wireless, Bass Mini Stereo
Fitur Tambahan : Alarm Clock, RGB Lighting, Multifungsi

KOMPATIBILITAS

* Semua perangkat dengan Bluetooth (Smartphone, Tablet, Laptop, dll.)

ISI PAKET

* 1 x Goojodoq AB4088 Speaker Jam Bluetooth Portable Dan Wireless Bass Mini Stereo Original RGB Multifunction Alarm Clock Smart Speaker

KEUNGGULAN

Kualitas Suara Bass Stereo : Menghasilkan audio jernih dengan dentuman bass yang kuat, cocok untuk berbagai genre musik.
Multifungsi 3-in-1 : Berfungsi sebagai speaker Bluetooth, jam alarm pintar, dan lampu hias RGB dalam satu perangkat.
Desain Portable & Wireless : Bebas kabel dengan koneksi Bluetooth stabil, mudah dipindahkan ke ruangan mana pun.
Tampilan RGB Dinamis : Lampu RGB warna-warni yang dapat disesuaikan, menciptakan atmosfer sesuai suasana hati.";img_8ab7e1ef_1782359448_0.jpg;img_8ab7e1ef_1782359448_0.jpg, img_9e2c224a_1782359450_1.jpg, img_4f88b8ae_1782359450_4.jpg, img_255ab213_1782359450_3.jpg, img_8effbbe1_1782359450_5.jpg, img_4848d8fd_1782359450_2.jpg, img_4d086fd7_1782359452_6.jpg, img_84a1ef16_1782359452_8.jpg, img_c9ed007d_1782359452_7.jpg, img_c326bf7f_1782359452_9.jpg
46;1;Mouse Wireless Goojodoq Dual Mode Rechargeable;Goojodoq Bluetooth Mouse Wireless Silent Ultra Tipis Portable Rechargeable USB Power Saving Mouse;1;47400;63000;56000;Goojodoq;MacBook / laptop / iPad / PC / komputer;https://shopee.co.id/Goojodoq-Bluetooth-Mouse-Wireless-Silent-Ultra-Tipis-Portable-Rechargeable-USB-Power-Saving-Mouse-i.297771167.25978514087;completed;;"Rasakan pengalaman bekerja dan belajar yang lebih nyaman dengan Goojodoq Bluetooth Mouse Wireless Silent Ultra Tipis. Mouse ini dirancang untuk Anda yang menginginkan perangkat portabel dengan performa tinggi, bebas dari gangguan suara klik, dan siap menemani aktivitas digital Anda sehari-hari.

Dengan desain ultra tipis dan ringan, mouse ini sangat mudah dibawa ke mana saja, cocok untuk profesional yang sering bepergian atau pelajar yang membutuhkan mobilitas tinggi. Teknologi silent click-nya memastikan suasana tetap tenang, baik di kantor, kafe, maupun perpustakaan. Dilengkapi baterai isi ulang (rechargeable) melalui kabel USB, Anda tidak perlu repot mengganti baterai secara terus-menerus, menghemat biaya dan lebih ramah lingkungan. Koneksi Bluetooth yang stabil dan fitur power saving membuat perangkat ini efisien dalam penggunaan daya, sehingga dapat bertahan lebih lama dalam sekali pengisian.";"Merek : Goojodoq
Jenis : Mouse Bluetooth Nirkabel
Konektivitas : Bluetooth & USB
Tipe : Silent / Hening
Desain : Ultra Tipis & Portabel
Daya : Baterai Isi Ulang (Rechargeable)
Fitur : Hemat Daya (Power Saving)

KOMPATIBILITAS

* Laptop/PC dengan Bluetooth atau port USB
* Tablet dan Smartphone yang mendukung Bluetooth

ISI PAKET

* 1 x Goojodoq Bluetooth Mouse Wireless Silent Ultra Tipis Portable Rechargeable USB Power Saving Mouse
* 1 x Kabel USB Charging
* 1x Buku Panduan

KEUNGGULAN

Silent Click : Klik hening tanpa suara bising, menjaga konsentrasi dan kenyamanan orang di sekitar Anda.
Ultra Tipis & Portabel : Desain ramping yang pas di genggaman, mudah dimasukkan ke dalam tas atau saku.
Rechargeable : Baterai internal yang dapat diisi ulang melalui kabel USB, praktis dan ekonomis tanpa perlu baterai AA/AAA.
Power Saving : Fitur hemat daya otomatis yang memperpanjang masa pakai baterai, cocok untuk penggunaan harian.
Koneksi Stabil : Teknologi Bluetooth yang andal untuk koneksi nirkabel tanpa hambatan.";img_8ab7e1ef_1782359482_0.jpg;img_8ab7e1ef_1782359482_0.jpg, img_d813cd10_1782359482_2.jpg, img_6fd97b55_1782359482_1.jpg, img_99541758_1782359482_3.jpg, img_12474e60_1782359482_4.jpg, img_11eac57e_1782359483_5.jpg, img_c52c5dd2_1782359483_6.jpg, img_2558dcb9_1782359483_7.jpg, img_74e65d77_1782359483_9.jpg, img_6faf7d3a_1782359483_8.jpg
47;1;Mouse Pad Goojodoq Solid Non-Slip Green;Goojodoq Mouse Pad Satu Sisi Warna Solid Komputer Kantor Permainan Table Pad Non-slip Mouse Pad;1;25383;36000;32000;Goojodoq;;https://shopee.co.id/Goojodoq-Mouse-Pad-Satu-Sisi-Warna-Solid-Komputer-Kantor-Permainan-Table-Pad-Non-slip-Mouse-Pad-i.297771167.21517646005;completed;;"Tingkatkan kenyamanan dan presisi kerja Anda dengan Goojodoq Mouse Pad Satu Sisi Warna Solid. Dirancang khusus untuk menunjang aktivitas komputer, baik untuk pekerjaan kantor, belajar, maupun bermain game, mouse pad ini hadir dengan permukaan yang halus dan responsif. Dengan material kulit berkualitas dan desain solid yang elegan, produk ini siap menjadi pelengkap meja kerja favorit Anda.

Dengan diameter 20 cm dan ketebalan 2 mm, mouse pad ini menawarkan keseimbangan sempurna antara portabilitas dan fungsionalitas. Material kulitnya tidak hanya memberikan kesan premium, tetapi juga sangat mudah dibersihkan dan anti air, sehingga tahan terhadap tumpahan cairan tak terduga. Bagian bawahnya dilapisi bahan non-slip yang efektif menjaga mouse pad tetap di tempatnya, memastikan pergerakan mouse Anda stabil dan akurat tanpa gangguan.

Cocok digunakan dengan semua jenis mouse, termasuk mouse optik dan laser, produk ini sangat ideal untuk Anda yang membutuhkan permukaan kerja yang konsisten. Baik untuk menyelesaikan laporan kantor, mengedit dokumen, atau meraih kemenangan dalam permainan, mouse pad ini akan meningkatkan kontrol dan mengurangi kelelahan pergelangan tangan. Pilih warna favorit Anda dari pilihan hitam, abu-abu, atau hijau untuk mempercantik tampilan meja.";"Merek : Goojodoq
Jenis : Mouse Pad
Warna : Solid (bervariasi)
Permukaan : Satu sisi
Fitur : Anti-slip
Penggunaan : Kantor, permainan, komputer

KOMPATIBILITAS (jika relevan)

Semua jenis mouse (optik, laser, mekanik)
Semua perangkat komputer dan laptop

ISI PAKET

* 1 x Goojodoq Mouse Pad Satu Sisi Warna Solid Komputer Kantor Permainan Table Pad Non-slip Mouse Pad

KEUNGGULAN

* Permukaan kulit premium yang halus dan responsif untuk presisi gerakan mouse
* Lapisan bawah anti-slip yang kuat, mencegah mouse pad bergeser saat digunakan
* Bahan anti air dan mudah dibersihkan, cukup lap dengan kain basah
* Desain ringkas dan tipis (20cm x 2mm), mudah dibawa bepergian";img_8ab7e1ef_1782359516_0.jpg;img_8ab7e1ef_1782359516_0.jpg, img_66b971a4_1782359517_1.jpg, img_879a9e58_1782359517_3.jpg, img_0dfc5bb6_1782359517_4.jpg, img_d4b8071a_1782359517_2.jpg, img_5874c264_1782359517_5.jpg, img_5102b841_1782359518_6.jpg, img_8bc0eb88_1782359518_7.jpg, img_2dcf6716_1782359519_8.jpg, img_109cbc8a_1782359519_9.jpg
48;1;Mouse Pad Goojodoq Solid Non-Slip Pink;Goojodoq Mouse Pad Satu Sisi Warna Solid Komputer Kantor Permainan Table Pad Non-slip Mouse Pad;1;25383;36000;32000;Goojodoq;;https://shopee.co.id/Goojodoq-Mouse-Pad-Satu-Sisi-Warna-Solid-Komputer-Kantor-Permainan-Table-Pad-Non-slip-Mouse-Pad-i.297771167.21517646005;completed;;"Tingkatkan kenyamanan dan presisi kerja Anda dengan Goojodoq Mouse Pad Satu Sisi Warna Solid. Dirancang khusus untuk menemani aktivitas komputer, mouse pad ini menjadi solusi praktis untuk penggunaan di kantor, rumah, maupun sesi permainan ringan. Dengan material berkualitas, produk ini siap menjadi alas setia perangkat Anda sehari-hari.

Mouse pad ini mengusung material kulit sintetis (leather) yang halus, memberikan sensasi geseran mouse yang optimal dan presisi tinggi. Keunggulan utamanya terletak pada permukaan yang anti-selip, menjaga mouse pad tetap kokoh di atas meja tanpa bergeser saat digunakan. Selain itu, lapisan waterproof-nya membuatnya mudah dibersihkan dari tumpahan air atau debu, sehingga tampilan tetap rapi dan tahan lama.

Dengan diameter 20 cm dan ketebalan 2 mm, mouse pad ini sangat cocok untuk penggunaan mouse optik maupun laser. Desainnya yang ringkas dan bobot hanya 38 gram membuatnya mudah dibawa bepergian atau disimpan di dalam tas. Tersedia dalam tiga pilihan warna elegan (hitam, abu-abu, hijau), Anda bisa memilih yang paling sesuai dengan gaya meja kerja atau setup komputer Anda.";"Merek : Goojodoq
Jenis : Mouse Pad
Warna : Solid (bervariasi)
Permukaan : Satu sisi
Fitur : Anti-slip, Cocok untuk kantor dan gaming

KOMPATIBILITAS
* Mouse optik dan laser
* Semua jenis komputer dan laptop

ISI PAKET
* 1 x Goojodoq Mouse Pad Satu Sisi Warna Solid Komputer Kantor Permainan Table Pad Non-slip Mouse Pad

KEUNGGULAN

* Permukaan halus dari material kulit sintetis untuk akurasi gerakan mouse yang maksimal
* Lapisan anti-selip di bagian bawah, memastikan mouse pad tidak bergeser saat digunakan
* Tahan air (waterproof), mudah dibersihkan hanya dengan lap basah
* Desain minimalis dengan diameter 20 cm, pas untuk meja kerja atau gaming kasual";img_8ab7e1ef_1782359552_0.jpg;img_8ab7e1ef_1782359552_0.jpg, img_66b971a4_1782359553_1.jpg, img_879a9e58_1782359553_3.jpg, img_0dfc5bb6_1782359553_4.jpg, img_d4b8071a_1782359553_2.jpg, img_5874c264_1782359553_5.jpg, img_8bc0eb88_1782359554_7.jpg, img_5102b841_1782359554_6.jpg, img_2dcf6716_1782359554_8.jpg, img_109cbc8a_1782359554_9.jpg
49;2;Cable Organizer Velcro Goojodoq 1.5 cm x 1 m;Goojodoq Nylon Cable Ties Cable Winder 1.5 cm x 1m Cable Belt Data Cable Velcro Organizer kabel;1;;23000;21000;Goojojoq;1.5 cm x 1 m;;completed;;"Cable Organizer Velcro Goojodoq 1.5 cm x 1 m adalah solusi praktis untuk merapikan berbagai jenis kabel yang seringkali berantakan di meja kerja, tas, atau area hiburan Anda. Dengan ukuran 1.5 cm x 1 meter, produk ini menawarkan fleksibilitas dalam mengikat dan mengelompokkan kabel sesuai kebutuhan. Dirancang oleh brand Goojodoq, cable organizer ini membantu menciptakan lingkungan yang lebih rapi dan teratur.

Jenis produk ini adalah tali pengikat kabel yang menggunakan sistem perekat Velcro, sehingga dapat digunakan berulang kali tanpa merusak permukaan kabel. Kegunaan utamanya adalah untuk mengikat, mengelompokkan, dan mengatur panjang kabel agar tidak kusut atau berserakan. Sangat cocok digunakan untuk kabel charger, kabel data, kabel headset, kabel LAN, hingga kabel peralatan elektronik rumah tangga lainnya.

Dengan menggunakan Cable Organizer ini, Anda dapat menghemat waktu saat mencari kabel tertentu karena semuanya sudah terkelompok rapi. Selain itu, produk ini membantu menjaga kebersihan area kerja dan memperpanjang umur kabel dengan mencegahnya dari kerusakan akibat tertekuk atau tersangkut. Perekat Velcro-nya juga memungkinkan Anda untuk dengan mudah membuka dan menutup ikatan kapan saja.";"Produk : Cable Organizer Velcro Goojodoq 1.5 cm x 1 m
Merek : Goojojoq
Kondisi : Baru
Kategori : Aksesoris Kabel & Manajemen Kabel

ISI PAKET

* 1 x Cable Organizer Velcro Goojodoq 1.5 cm x 1 m

KEUNGGULAN

* Dapat digunakan berulang kali tanpa kehilangan daya rekat
* Ukuran 1.5 cm x 1 meter yang fleksibel untuk berbagai kebutuhan
* Tidak meninggalkan residu lengket pada kabel saat dilepas";;
50;9;Stand Laptop Lipat Goojodoq Adjustable;Goojodoq Stand Holder Lipat Adjustable Anti Slip Untuk Laptop/Notebook;2;79144;50000;46000;Goojodoq;Stand Holder Lipat Adjustable Anti Slip;https://shopee.co.id/Goojodoq-Stand-Holder-Lipat-Adjustable-Anti-Slip-Untuk-Laptop-Notebook-i.297771167.8380107394;completed;;"Tingkatkan produktivitas Anda dengan Goojodoq Stand Holder Lipat Adjustable Anti Slip, solusi cerdas untuk bekerja lebih nyaman dengan laptop atau notebook kesayangan. Dirancang untuk memberikan ketinggian optimal, produk ini membantu menjaga postur tubuh ideal dan mengurangi ketegangan leher serta punggung saat Anda bekerja dalam waktu lama.

Stand holder dari Goojodoq ini terbuat dari kombinasi material ABS, aluminium, dan plastik berkualitas yang kokoh namun ringan. Dengan desain yang dapat disesuaikan (adjustable) dan fitur anti slip, laptop Anda akan tetap stabil di permukaan apa pun. Ukurannya yang pas untuk laptop 11 hingga 17 inci menjadikannya aksesori serbaguna yang juga berfungsi sebagai bantalan pendingin (cooling pad) untuk menjaga suhu perangkat tetap optimal.

Produk ini sangat ideal digunakan di rumah, kantor, atau saat bepergian karena desainnya yang portable dan dapat dilipat. Anda bisa dengan mudah membawanya dalam tas untuk mengatur sudut pandang layar sesuai keinginan, sehingga mata tidak cepat lelah dan aliran udara di bawah laptop tetap lancar. Manfaatkan untuk mengetik, menonton film, atau presentasi dengan lebih ergonomis.";"Merek : Goojodoq
Jenis : Stand Holder Lipat
Fitur : Adjustable, Anti Slip, Lipat

KOMPATIBILITAS (jika relevan)

Laptop/Notebook berbagai ukuran

ISI PAKET

* 1 x Goojodoq Stand Holder Lipat Adjustable Anti Slip Untuk Laptop/Notebook

KEUNGGULAN

* Desain lipat dan ringan, sangat mudah dibawa bepergian
* Ketinggian dapat disesuaikan untuk kenyamanan maksimal
* Material anti slip menjaga laptop tetap aman di tempatnya
* Cocok untuk berbagai ukuran laptop dan tablet 11-17 inci";img_8ab7e1ef_1782359595_0.jpg;img_8ab7e1ef_1782359595_0.jpg, img_b78d5aa0_1782359595_1.jpg, img_886c675f_1782359595_4.jpg, img_fcdbc230_1782359595_3.jpg, img_e4d8c888_1782359596_5.jpg, img_a94f8c43_1782359596_9.jpg, img_232c2141_1782359596_6.jpg, img_9a8dd212_1782359596_8.jpg, img_e0216255_1782359596_7.jpg
